filepath,filename,category,text_length,total_skills,skills_found,skills_frequency,top_skills,education_info,cgpa,percentage,num_education,has_education,has_marks
../DATA/data/HR/86184722.pdf,86184722.pdf,Hr,6463,3,"communication, aws, excel","{""communication"": 1, ""aws"": 1, ""excel"": 1}","communication, aws, excel",E | d | u | c | a | t | i | o | n |   | a | n | d |   | T | r | a | i | n | i | n | g |   | | |   | M | a | s | t | e | r |   | o | f |   | B | u | s | i | n | e | s | s |   | A | d | m | i | n | i | s | t | r | a | t | i | o | n |   | | |   | U | n | i | v | e | r | s | i | t | y |   | o | f |   | P | h | o | e | n | i | x |   | | |   | V | i | r | g | i | n | i | a |   | S | t | a | t | e |   | U | n | i | v | e | r | s | i | t | y,,,110,1,0
../DATA/data/HR/87968870.pdf,87968870.pdf,Hr,5927,1,aws,"{""aws"": 1}",aws,"d | e | v | e | l | o | p | m | e | n | t |   | t | h | r | o | u | g | h |   | e | d | u | c | a | t | i | o | n | , |   | a | n | d |   | e | x | p | e | r | i | e | n | c | e | , |   | s | e | e | k | s |   | a |   | s | i | m | i | l | a | r |   | r | o | l | e |   | t | o |   | p | r | o | d | u | c | e |   | i | m | m | e | d | i | a | t | e |   | g | r | o | w | t | h |   | c | o | n | t | r | i | b | u | t | i | o | n |   | t | o |   | a |   | r | e | w | a | r | d | i | n | g |   | c | o | m | p | a | n | y | . |   | | |   | E | d | u | c | a | t | i | o | n |   | | |   | S | a | m |   | H | o | u | s | t | o | n |   | S | t | a | t | e |   | U | n | i | v | e | r | s | i | t | y |   | | |   | C | o | u | r | s | e | w | o | r | k |   | i | n |   | | |   | C | o | u | r | s | e | w | o | r | k |   | i | n |   | B | u | s | i | n | e | s | s |   | A | d | m | i | n | i | s | t | r | a | t | i | o | n |   | | |   | N | o | r | t | h |   | H | a | r | r | i | s |   | C | o | m | m | u | n | i | t | y |   | C | o | l | l | e | g | e |   | | |   | Â |   | G | P | A",,,272,1,0
../DATA/data/HR/91930382.pdf,91930382.pdf,Hr,3117,0,,{},,"G | e | n | e | r | a | l |   | r | e | c | r | u | i | t | m | e | n | t |   | w | i | t | h |   | a |   | f | o | c | u | s |   | o | n |   | u | n | i | v | e | r | s | i | t | y |   | r | e | c | r | u | i | t | m | e | n | t | : |   | c | r | e | a | t | e |   | j | o | b |   | p | o | s | t | i | n | g | s | , |   | a | n | d |   | c | o | n | n | e | c | t |   | w | i | t | h |   | s | t | u | d | e | n | t | s | ; |   | c | o | n | d | u | c | t |   | t | e | l | e | p | h | o | n | i | c |   | s | c | r | e | e | n | i | n | g | . |   | | |   | E | d | u | c | a | t | i | o | n |   | | |   | U | n | i | v | e | r | s | i | t | y |   | o | f |   | W | a | s | h | i | n | g | t | o | n |   | | |   | M | a | s | t | e | r |   | o | f |   | B | u | s | i | n | e | s | s |   | A | d | m | i | n | i | s | t | r | a | t | i | o | n |   | ( | M | B | A | ) |   | | |   | B | a | c | h | e | l | o | r |   | o | f |   | S | c | i | e | n | c | e |   | ( | B | . | S | c |   | | |   | M | o | u | n | t |   | C | a | r | m | e | l |   | C | o | l | l | e | g | e",,,269,1,0
../DATA/data/HR/93002334.pdf,93002334.pdf,Hr,5267,2,"excel, communication","{""excel"": 3, ""communication"": 1}","excel, communication",e | d | u | c | a | t | i | o | n | a | l |   | i | n | f | o | r | m | a | t | i | o | n | . |   | | |   | E | d | u | c | a | t | i | o | n |   | | |   | U | n | i | v | e | r | s | i | t | y |   | o | f |   | P | h | o | e | n | i | x |   | | |   | B | a | c | h | e | l | o | r,,,71,1,0
../DATA/data/HR/93112113.pdf,93112113.pdf,Hr,6968,2,"communication, aws","{""communication"": 1, ""aws"": 1}","communication, aws","M | a | i | n | t | a | i | n |   | p | r | o | f | e | s | s | i | o | n | a | l |   | k | n | o | w | l | e | d | g | e |   | b | y |   | a | t | t | e | n | d | i | n | g |   | e | d | u | c | a | t | i | o | n | a | l |   | w | o | r | k | s | h | o | p | s | , |   | r | e | v | i | e | w | i | n | g |   | p | r | o | f | e | s | s | i | o | n | a | l |   | p | u | b | l | i | c | a | t | i | o | n | s | , |   | e | s | t | a | b | l | i | s | h | i | n | g |   | p | e | r | s | o | n | a | l |   | n | e | t | w | o | r | k | s |   | | |   | D | e | v | e | l | o | p |   | o | r | g | a | n | i | z | a | t | i | o | n |   | r | e | l | a | t | e | d |   | e | d | u | c | a | t | i | o | n | a | l |   | m | a | t | e | r | i | a | l | s |   | a | n | d |   | c | o | n | d | u | c | t |   | o | n | - | s | i | t | e |   | t | r | a | i | n | i | n | g | . |   | | |   | E | d | u | c | a | t | i | o | n |   | | |   | S | t | a | t | e |   | U | n | i | v | e | r | s | i | t | y |   | o | f |   | N | e | w |   | Y | o | r | k | , |   | A | l | b | a | n | y |   | | |   | H | u | d | s | o | n |   | V | a | l | l | e | y |   | C | o | m | m | u | n | i | t | y |   | C | o | l | l | e | g | e",,,303,1,0
../DATA/data/INFORMATION-TECHNOLOGY/10089434.pdf,10089434.pdf,Information Technology,8320,6,"azure, html, sql, css, java, c++","{""azure"": 4, ""html"": 3, ""sql"": 2, ""css"": 2, ""java"": 1, ""c++"": 1}","azure, html, sql, css, java","P | o | w | e | r | S | h | e | l | l |   | a | n | d |   | V | B | S | c | r | i | p | t |   | | |   | G | i | v | i | n | g |   | a | n | d |   | p | a | r | t | i | c | i | p | a | t | i | n | g |   | i | n |   | t | r | a | i | n | i | n | g |   | a | n | d |   | e | d | u | c | a | t | i | o | n |   | p | r | o | g | r | a | m | s |   | t | o |   | e | x | p | l | a | i | n |   | u | p | g | r | a | d | e | s |   | t | o |   | e | n | d |   | u | s | e | r | s | . |   | | |   | I | n | s | t | a | l | l | i | n | g | , |   | c | o | n | f | i | g | u | r | i | n | g | , |   | a | n | d |   | s | u | p | p | o | r | t | i | n | g |   | M | c | A | f | e | e |   | a | n | t | i | - | v | i | r | u | s |   | s | o | f | t | w | a | r | e |   | o | n |   | s | e | r | v | e | r | s | . |   | | |   | I | n | s | t | a | l | l | i | n | g | , |   | c | o | n | f | i | g | u | r | i | n | g | , |   | a | n | d |   | s | u | p | p | o | r | t | i | n | g |   | M | c | A | f | e | e |   | a | n | t | i | - | v | i | r | u | s |   | s | o | f | t | w | a | r | e |   | o | n |   | d | e | s | k | t | o | p | s | . |   | | |   | E | d | u | c | a | t | i | o | n |   | | |   | B | a | c | h | e | l | o | r |   | o | f |   | S | c | i | e | n | c | e |   | | |   | C | o | u | r | s | e | w | o | r | k |   | i | n |   | P | r | o | g | r | a | m | m | i | n | g | , |   | W | e | b |   | A | d | m | i | n | i | s | t | r | a | t | i | o | n | , |   | N | e | t | w | o | r | k |   | A | d | m | i | n | i | s | t | r | a | t | i | o | n | , |   | D | a | t | a | b | a | s | e |   | A | d | m | i | n | i | s | t | r | a | t | i | o | n | , |   | a | n | d |   | S | y | s | t | e | m | s |   | A | d | m | i | n | i | s | t | r | a | t | i | o | n |   | â | € | “ |   | | |   | G | P | O | , |   | H | T | M | L | , |   | I | I | S | , |   | I | S | A | , |   | L | D | A | P | , |   | L | i | n | u | x | , |   | M | c | A | f | e | e | , |   | E | x | c | h | a | n | g | e | , |   | M | i | c | r | o | s | o | f | t |   | O | f | f | i | c | e | ,",,,517,1,0
../DATA/data/INFORMATION-TECHNOLOGY/10247517.pdf,10247517.pdf,Information Technology,7142,5,"excel, project management, communication, sql, problem solving","{""excel"": 3, ""project management"": 2, ""communication"": 1, ""sql"": 1, ""problem solving"": 1}","excel, project management, communication, sql, problem solving","P | o | s | s | e | s | s | e | s |   | a | n |   | e | x | t | e | n | s | i | v | e |   | b | a | c | k | g | r | o | u | n | d |   | i | n |   | I | n | f | o | r | m | a | t | i | o | n |   | T | e | c | h | n | o | l | o | g | y |   | M | a | n | a | g | e | m | e | n | t | , |   | a | l | o | n | g |   | w | i | t | h |   | a |   | M | a | s | t | e | r | s |   | o | f |   | S | c | i | e | n | c | e |   | d | e | g | r | e | e |   | a | n | d |   | m | u | l | t | i | p | l | e |   | c | e | r | t | i | f | i | c | a | t | i | o | n | s | . |   | | |   | E | d | u | c | a | t | i | o | n |   | | |   | M | a | s | t | e | r |   | o | f |   | S | c | i | e | n | c | e |   | | |   | W | a | l | d | e | n |   | U | n | i | v | e | r | s | i | t | y |   | | |   | M | a | s | t | e | r |   | o | f |   | S | c | i | e | n | c | e |   | | |   | W | a | l | d | e | n |   | U | n | i | v | e | r | s | i | t | y |   | | |   | B | a | c | h | e | l | o | r |   | o | f |   | S | c | i | e | n | c | e |   | | |   | W | a | l | d | e | n |   | U | n | i | v | e | r | s | i | t | y",,,273,1,0
../DATA/data/INFORMATION-TECHNOLOGY/10265057.pdf,10265057.pdf,Information Technology,5192,7,"sql, python, statistics, java, c++, excel, communication","{""sql"": 3, ""python"": 2, ""statistics"": 2, ""java"": 2, ""c++"": 2, ""excel"": 2, ""communication"": 1}","sql, python, statistics, java, c++",P | r | i | o | r | i | t | i | z | e |   | a | n | d |   | e | x | t | r | a | c | t |   | b | i | g |   | d | a | t | a |   | f | r | o | m |   | P | u | r | d | u | e |   | U | n | i | v | e | r | s | i | t | y | ' | s |   | S | Q | L |   | d | a | t | a | b | a | s | e |   | a | n | d |   | m | a | i | n | t | a | i | n |   | i | t | s |   | a | c | c | u | r | a | c | y |   | a | n | d |   | c | o | m | p | l | e | t | e | n | e | s | s |   | - |   | D | e | v | e | l | o | p |   | a | n | d |   | | |   | E | d | u | c | a | t | i | o | n |   | | |   | P | U | R | D | U | E |   | U | N | I | V | E | R | S | I | T | Y |   | | |   | G | P | A | : |   | | |   | G | P | A | : |   | 3 | . | 9 | / | 4 | . | 0 |   | | |   | E | l | e | c | t | r | i | c | a | l |   | a | n | d |   | C | o | m | p | u | t | e | r |   | E | n | g | i | n | e | e | r | i | n | g |   | G | P | A | : |   | | |   | G | P | A | : |   | | |   | G | P | A | : |   | 3 | . | 2 | / | 4 | . | 0 |   | | |   | E | l | e | c | t | r | i | c | a | l |   | a | n | d |   | C | o | m | p | u | t | e | r |   | E | n | g | i | n | e | e | r | i | n | g |   | G | P | A | : |   | 3 | . | 2 | / | 4 | . | 0 |   | T | h | e | s | i | s,,,303,1,0
../DATA/data/INFORMATION-TECHNOLOGY/10553553.pdf,10553553.pdf,Information Technology,5117,3,"sql, communication, excel","{""sql"": 3, ""communication"": 2, ""excel"": 1}","sql, communication, excel",C | o | l | l | e | g | e |   | o | f |   | E | d | u | c | a | t | i | o | n |   | C | o | m | p | u | t | e | r |   | T | e | c | h | n | i | c | i | a | n |   | | |   | E | d | u | c | a | t | i | o | n |   | | |   | M | a | s | t | e | r |   | o | f |   | S | c | i | e | n | c | e |   | | |   | D | e | P | a | u | l |   | U | n | i | v | e | r | s | i | t | y |   | | |   | B | a | c | h | e | l | o | r |   | o | f |   | S | c | i | e | n | c | e |   | | |   | D | e | V | r | y |   | U | n | i | v | e | r | s | i | t | y,,,133,1,0
../DATA/data/INFORMATION-TECHNOLOGY/10641230.pdf,10641230.pdf,Information Technology,5377,6,"java, html, css, javascript, cloud computing, project management","{""java"": 6, ""html"": 4, ""css"": 4, ""javascript"": 2, ""cloud computing"": 1, ""project management"": 1}","java, html, css, javascript, cloud computing",E | d | u | c | a | t | i | o | n |   | a | n | d |   | c | e | r | t | i | f | i | c | a | t | e | s |   | | |   | E | d | u | c | a | t | i | o | n |   | a | n | d |   | T | r | a | i | n | i | n | g |   | | |   | H | i | g | h |   | S | c | h | o | o | l |   | D | i | p | l | o | m | a |   | | |   | G | e | n | e | r | a | l |   | E | d | u | c | a | t | i | o | n |   | | |   | C | o | u | r | s | e | w | o | r | k |   | i | n |   | c | o | m | p | u | t | e | r |   | s | c | i | e | n | c | e |   | a | l | l |   | 4 |   | y | e | a | r | s |   | | |   | G | P | A | :,,,145,1,0
../DATA/data/INFORMATION-TECHNOLOGY/10839851.pdf,10839851.pdf,Information Technology,4309,0,,{},,"D | i | p | l | o | m | a | t | i | c |   | S | e | c | u | r | i | t | y |   | S | e | r | v | i | c | e |   | f | o | r |   | t | h | e |   | D | e | p | a | r | t | m | e | n | t |   | o | f |   | S | t | a | t | e |   | P | r | o | t | e | c | t | e | d |   | U | . | S | . |   | | |   | d | i | p | l | o | m | a | t | s |   | w | h | i | l | e |   | v | i | s | i | t | i | n | g |   | f | o | r | e | i | g | n |   | d | i | g | n | i | t | a | r | i | e | s |   | f | o | r |   | d | i | p | l | o | m | a | t | i | c |   | m | i | s | s | i | o | n | s |   | M | a | i | n | t | a | i | n | e | d |   | s | e | c | u | r | i | t | y |   | a | w | a | r | e | n | e | s | s |   | i | n |   | a |   | f | e | d | e | r | a | l |   | e | n | v | i | r | o | n | m | e | n | t |   | A | s | s | i | s | t | e | d |   | i | n |   | | |   | e | m | p | l | o | y | e | e |   | m | a | n | a | g | e | m | e | n | t |   | I | n | t | e | r | a | c | t | e | d |   | w | i | t | h |   | V | I | P |   | p | e | r | s | o | n | n | e | l |   | s | u | c | h |   | a | s |   | m | e | m | b | e | r | s |   | o | f |   | t | h | e |   | S | e | n | a | t | e | , |   | f | o | r | e | i | g | n |   | a | n | d |   | d | o | m | e | s | t | i | c |   | d | i | p | l | o | m | a | t | s | , |   | a | n | d |   | t | h | e |   | S | e | c | r | e | t | a | r | y |   | o | f",,,344,1,0
../DATA/data/INFORMATION-TECHNOLOGY/10840430.pdf,10840430.pdf,Information Technology,7457,4,"communication, excel, project management, problem solving","{""communication"": 4, ""excel"": 3, ""project management"": 2, ""problem solving"": 1}","communication, excel, project management, problem solving","t | r | a | i | n | i | n | g |   | a | n | d |   | e | d | u | c | a | t | i | o | n | . |   | E | x | c | e | l | l | e | n | t |   | r | e | c | o | r | d |   | o | f |   | p | r | o | b | l | e | m |   | s | o | l | v | i | n | g |   | a | n | d |   | a | c | h | i | e | v | i | n | g |   | r | e | s | u | l | t | s |   | i | n |   | h | i | g | h | - | o | p | e | r | a | t | i | o | n | s | - | t | e | m | p | o |   | e | n | v | i | r | o | n | m | e | n | t | s | . |   | S | u | c | c | e | s | s | f | u | l |   | t | e | a | m |   | l | e | a | d | e | r |   | | |   | s | u | p | p | o | r | t |   | G | e | o | g | r | a | p | h | i | c |   | C | o | m | b | a | t | a | n | t |   | C | o | m | m | a | n | d | e | r | s | ' |   | i | n | t | e | n | t | . |   | | |   | E | d | u | c | a | t | i | o | n |   | | |   | S | u | l |   | R | o | s | s |   | U | n | i | v | e | r | s | i | t | y |   | | |   | P | s | y | c | h | o | l | o | g | y | , |   | E | d | u | c | a | t | i | o | n |   | | |   | M | o | r | g | a | n |   | S | t | a | t | e |   | U | n | i | v | e | r | s | i | t | y |   | | |   | P | s | y | c | h | o | l | o | g | y | , |   | E | d | u | c | a | t | i | o | n |   | | |   | * | C | y | b | e | r |   | 2 | 0 | 0 |   | A | d | v | a | n | c | e |   | C | o | n | t | i | n | u | i | n | g |   | E | d | u | c | a | t | i | o | n |   | C | o | u | r | s | e",,,351,1,0
../DATA/data/INFORMATION-TECHNOLOGY/11580408.pdf,11580408.pdf,Information Technology,5743,4,"sql, communication, excel, problem solving","{""sql"": 6, ""communication"": 1, ""excel"": 1, ""problem solving"": 1}","sql, communication, excel, problem solving",E | d | u | c | a | t | i | o | n |   | a | n | d |   | T | r | a | i | n | i | n | g |   | | |   | C | u | r | r | y |   | C | o | l | l | e | g | e |   | | |   | B | a | c | h | e | l | o | r |   | o | f |   | A | r | t | s |   | | |   | A | w | a | r | d | s | : |   | W | h | o | ' | s |   | W | h | o |   | A | m | o | n | g |   | S | t | u | d | e | n | t | s |   | i | n |   | A | m | e | r | i | c | a | n |   | U | n | i | v | e | r | s | i | t | i | e | s |   | a | n | d |   | C | o | l | l | e | g | e | s |   | O | u | t | s | t | a | n | d | i | n | g |   | Y | o | u | n | g |   | M | e | n |   | o | f |   | A | m | e | r | i | c | a |   | U | n | i | t | e | d |   | S | t | a | t | e | s,,,177,1,0
../DATA/data/INFORMATION-TECHNOLOGY/11584809.pdf,11584809.pdf,Information Technology,5153,2,"communication, project management","{""communication"": 2, ""project management"": 2}","communication, project management",E | d | u | c | a | t | i | o | n |   | | |   | M | a | s | t | e | r |   | o | f |   | S | c | i | e | n | c | e |   | | |   | U | n | i | v | e | r | s | i | t | y |   | o | f |   | H | o | u | s | t | o | n |   | | |   | C | o | u | r | s | e | w | o | r | k |   | i | n |   | O | p | e | r | a | t | i | n | g |   | S | y | s | t | e | m | s |   | a | n | d |   | S | y | s | t | e | m |   | P | r | o | g | r | a | m | m | i | n | g |   | | |   | C | o | u | r | s | e | w | o | r | k |   | i | n |   | C | o | m | p | u | t | e | r |   | N | e | t | w | o | r | k | i | n | g |   | a | n | d |   | I | n | f | o | r | m | a | t | i | o | n |   | T | e | c | h | n | o | l | o | g | y |   | | |   | B | a | c | h | e | l | o | r |   | o | f |   | S | c | i | e | n | c | e |   | | |   | U | n | i | v | e | r | s | i | t | y |   | o | f |   | M | a | r | y | l | a | n | d |   | U | n | i | v | e | r | s | i | t | y |   | C | o | l | l | e | g | e |   | | |   | C | o | u | r | s | e | w | o | r | k |   | i | n |   | C | o | m | p | u | t | e | r |   | N | e | t | w | o | r | k | i | n | g |   | a | n | d |   | I | n | f | o | r | m | a | t | i | o | n |   | T | e | c | h | n | o | l | o | g | y |   | | |   | G | P | A,,,308,1,0
../DATA/data/INFORMATION-TECHNOLOGY/11957080.pdf,11957080.pdf,Information Technology,9248,5,"excel, html, sql, data analysis, communication","{""excel"": 4, ""html"": 3, ""sql"": 2, ""data analysis"": 2, ""communication"": 1}","excel, html, sql, data analysis, communication","K | n | o | w | n |   | f | o | r |   | a | p | p | r | o | a | c | h | a | b | i | l | i | t | y | , |   | d | i | p | l | o | m | a | c | y |   | a | n | d |   | p | a | t | i | e | n | c | e |   | i | n |   | d | e | a | l | i | n | g |   | w | i | t | h |   | f | r | u | s | t | r | a | t | e | d |   | u | s | e | r | s | . |   | | |   | W | o | r | k | e | d |   | c | o | o | p | e | r | a | t | i | v | e | l | y |   | w | i | t | h |   | D | e | p | a | r | t | m | e | n | t |   | C | h | a | i | r |   | a | n | d |   | a | l | l |   | o | t | h | e | r |   | f | a | c | u | l | t | y |   | o | f |   | t | h | e |   | B | u | s | i | n | e | s | s |   | E | d | u | c | a | t | i | o | n |   | D | e | p | a | r | t | m | e | n | t |   | l | o | c | a | t | e | d |   | o | n |   | t | h | e |   | M | a | i | n |   | C | a | m | p | u | s | , |   | | |   | R | e | c | o | m | m | e | n | d | e | d |   | m | o | d | i | f | i | c | a | t | i | o | n | s |   | o | r |   | i | m | p | r | o | v | e | m | e | n | t | s |   | f | o | r |   | m | e | t | h | o | d | s | , |   | p | r | o | c | e | d | u | r | e | s | , |   | t | e | c | h | n | i | q | u | e | s | , |   | a | n | d |   | e | q | u | i | p | m | e | n | t |   | r | e | q | u | i | r | e | d |   | f | o | r |   | t | h | e |   | B | u | s | i | n | e | s | s |   | E | d | u | c | a | t | i | o | n |   | | |   | D | e | g | r | e | e |   | p | r | o | g | r | a | m | s |   | a | n | d |   | c | o | m | p | u | t | e | r |   | l | a | b | s |   | r | e | s | u | l | t | i | n | g |   | i | n |   | t | i | m | e |   | a | n | d |   | c | o | s | t |   | s | a | v | i | n | g | s |   | f | o | r |   | t | h | e |   | d | e | p | a | r | t | m | e | n | t | . |   | | |   | D | e | s | i | g | n | e | d |   | a | n | d |   | m | a | i | n | t | a | i | n | e | d |   | d | a | t | a | b | a | s | e |   | o | f |   | 8 |   | y | e | a | r | s |   | o | f |   | g | r | a | d | u | a | t | i | n | g |   | s | t | u | d | e | n | t | s |   | f | o | l | l | o | w | i | n | g |   | t | h | e | i | r |   | d | e | g | r | e | e |   | p | r | o | g | r | a | m | s |   | a | n | d |   | c | e | r | t | i | f | i | c | a | t | e | s | . |   | | |   | M | a | i | n | t | a | i | n | e | d |   | a | n | d |   | u | p | d | a | t | e | d |   | B | u | t | t | e |   | C | o | l | l | e | g | e | , |   | B | u | s | i | n | e | s | s |   | E | d | u | c | a | t | i | o | n |   | W | e | b | s | i | t | e | . |   | | |   | E | d | u | c | a | t | i | o | n |   | a | n | d |   | T | r | a | i | n | i | n | g |   | | |   | C | a | l | i | f | o | r | n | i | a |   | S | t | a | t | e |   | U | n | i | v | e | r | s | i | t | y |   | | |   | G | r | a | d | u | a | t | e |   | C | e | r | t | i | f | i | c | a | t | e |   | i | n |   | C | o | r | p | o | r | a | t | e |   | E | d | u | c | a | t | i | o | n",,,725,1,0
